conn_from,conn_to,edge_type
019054929Eunice, 502910532Hollie, wife
019340594Mae, 612714416BARRY, wife
019914845Ethelyn, 435581808MARJORIE, mother
019914845Ethelyn, 594441697Ula, niece
019914845Ethelyn, 627664300Urban, mother
019914845Ethelyn, 695207123Amalia, grand child
019914845Ethelyn, 713000638HUGH, mother
019914845Ethelyn, 903953453CAMERON, wife
019914845Ethelyn, 906855085Frieda, niece
019914845Ethelyn, 936175995MILDRED, mother
019983869Larkin, 426975289PERCIVAL, brother
020222270Metta, 097098927Rubin, wife
020581133Manford, 066037158Alvie, father
020581133Manford, 213780313VERONICA, husband
020581133Manford, 301623422Corinne, husband
020581133Manford, 382358009TERESA, husband
020581133Manford, 493461753ROY, father
020581133Manford, 526476777Almeda, husband
020581133Manford, 557233556Jennette, husband
020581133Manford, 577281610Abbott, father
020581133Manford, 780426945Bishop, father
020581133Manford, 960007650Hershel, father
020581133Manford, 975430998Miles, father
020709080Gideon, 607156705Lettie, husband
020709080Gideon, 721553745Selina, father
020709080Gideon, 850738909Wright, father
020709080Gideon, 934418367CAITLIN, father
021116372Orin, 018664557Bulah, grand child
021116372Orin, 045766699Lona, father
021116372Orin, 522310053TONI, nephew
021116372Orin, 716717079Annetta, husband
021121201Evie, 899997866Amie, sister
021233009Elton, 376962175Asa, father
021233009Elton, 457407368Manuela, husband
021233009Elton, 580992649Mollie, father
021233009Elton, 695207123Amalia, grand child
021375052Claude, 320791041Clay, sister
021375052Claude, 488020780Sumner, sister
021375052Claude, 581223209Malvina, brother
021375052Claude, 855682439Huldah, brother
021563789Kathrine, 227460612Prince, wife
021674174Thursa, 294114502Cyrus, sister
021674174Thursa, 769560722Lucile, sister
022050246Burl, 101990782Arvilla, husband
022050246Burl, 150369654Elmore, father
022050246Burl, 413083059MURIEL, husband
022050246Burl, 445389146Hiram, father
022050246Burl, 445915459HILDA, husband
022050246Burl, 500162201William, husband
022050246Burl, 516070074Cordella, father
022050246Burl, 516729172Flem, father
022050246Burl, 601995036Dexter, father
022050246Burl, 616103706WAYNE, father
022050246Burl, 627201370Nathanial, father
022430813Elisa, 744110522Byron, wife
022492296West, 366727646Clovis, father
022492296West, 483564144Marvin, father
022492296West, 702028364Floy, husband
022985936SARA, 264232639Homer, sister
022985936SARA, 338399571Doshie, sister
022985936SARA, 394729584Martina, niece
022985936SARA, 558315965Love, sister
022985936SARA, 847479952Weaver, brother
023011912MARIA, 008483934Dorcas, aunt
023011912MARIA, 030508814Adrienne, sister
023011912MARIA, 303414851DENISE, grand mother
023011912MARIA, 326958421Eula, grand mother
023011912MARIA, 502842965Tennie, mother
023011912MARIA, 505324975Erie, aunt
023011912MARIA, 528405309Myrta, mother
023011912MARIA, 564512185Dana, aunt
023011912MARIA, 650428896OLIVER, mother
023011912MARIA, 714537262Zeke, sister
023011912MARIA, 886562614Harlan, wife
023093112Lonnie, 010883721Thomas, husband
023093112Lonnie, 391217224Lucretia, grand child
023610644Leo, 018664557Bulah, husband
024554843Patience, 489478025Neppie, sister
024700915Ceylon, 411517244Lucie, sister
024700915Ceylon, 826159936Dorsey, brother
024700915Ceylon, 829242150GEOFFREY, sister
024700915Ceylon, 953854490Hermon, sister
024891902LEON, 018664557Bulah, grand child
024891902LEON, 167909137Tressa, nephew
024891902LEON, 695607194JOSEPHINE, husband
024891902LEON, 990654538Maye, nephew
025225286Margarett, 079712082Green, niece
025225286Margarett, 154834566Mozella, niece
025225286Margarett, 172206306SOPHIE, grand child
025225286Margarett, 385190147Issac, wife
025225286Margarett, 695752227Ettie, grand child
025416819JASON, 045766699Lona, brother
025416819JASON, 334844999Gertie, brother
025416819JASON, 385479961Phoebe, brother
025416819JASON, 559661419Zilpha, nephew
025416819JASON, 720560519Ezra, brother
025416819JASON, 865179815Glenn, brother
025485508Bonnie, 882679907BASIL, niece
025485508Bonnie, 937780106JEFFREY, wife
025658419Buford, 053387433Emmer, father
025658419Buford, 391217224Lucretia, grand child
025658419Buford, 471037358Corrie, husband
025658419Buford, 759931123Lona, father
026004231Hessie, 053729152Ford, mother
026004231Hessie, 391268143Clemmie, mother
026004231Hessie, 493635011Levi, mother
026004231Hessie, 895249373Rolla, wife
026067388Elder, 994769503Paralee, husband
026218761Ely, 887368085Myra, husband
026336506Hyrum, 172206306SOPHIE, grand child
026336506Hyrum, 529469552Hulda, father
026336506Hyrum, 718923674GLORIA, husband
026394409Oma, 163694523Wheeler, mother
026394409Oma, 249497765Baxter, wife
026394409Oma, 370102916Burt, aunt
026394409Oma, 386950395DOUGLAS, mother
026394409Oma, 580092763Lewie, wife
026394409Oma, 776681226Johnson, wife
026394409Oma, 947130860Evelina, sister
026394409Oma, 994605031Smith, mother
026437627Dewitt, 018664557Bulah, grand child
026437627Dewitt, 172206306SOPHIE, grand child
026437627Dewitt, 588448391Letty, grand child
026437627Dewitt, 873886586Loma, husband
026545322HOWARD, 056546687Mammie, brother
026545322HOWARD, 962452637JAMES, uncle
026545322HOWARD, 967416314Blaine, husband
026763459MAUD, 084891773Lee, sister
026763459MAUD, 163331251MARIE, sister
026971921Ned, 261796752SAMANTHA, brother
026971921Ned, 516070074Cordella, brother
026971921Ned, 770631031PERCY, brother
027110273Carrie, 134516907Elias, wife
027110273Carrie, 448768468Flora, niece
027110273Carrie, 695207123Amalia, grand child
027311739Isadora, 386300824Corinne, sister
027626474Donie, 048537755Pat, wife
027782625Electa, 018664557Bulah, grand child
027808704Gideon, 540430602JENNA, brother
027808704Gideon, 596426109GLADYS, brother
028023795Lollie, 409150571LEIGH, wife
028861633Wilma, 862457663Abby, brother
028890019America, 082267327Edyth, niece
028890019America, 172206306SOPHIE, grand child
028890019America, 529651998Juana, niece
028890019America, 695752227Ettie, grand child
028890019America, 759373669Charles, mother
029772245Calvin, 851801340Elijah, brother
029772245Calvin, 933059632Wylie, brother
030508814Adrienne, 008483934Dorcas, mother
030508814Adrienne, 023011912MARIA, sister
030508814Adrienne, 093455553Mason, aunt
030508814Adrienne, 099382024Roscoe, aunt
030508814Adrienne, 455844734Woodie, aunt
030508814Adrienne, 475266011Junius, sister
030508814Adrienne, 485375114ROSIE, aunt
030508814Adrienne, 502842965Tennie, aunt
030508814Adrienne, 512930340KERRY, aunt
030508814Adrienne, 528405309Myrta, aunt
030508814Adrienne, 638191661Cecelia, mother
030508814Adrienne, 650428896OLIVER, aunt
030508814Adrienne, 651103212JULIE, sister
030508814Adrienne, 658605088Earnest, wife
030508814Adrienne, 703613074Clair, mother
030508814Adrienne, 798972877Bertrand, aunt
030508814Adrienne, 859697130Bishop, aunt
030508814Adrienne, 919062740Mac, aunt
030741360Walter, 699606515Elder, wife
031377901Payton, 172206306SOPHIE, grand child
031377901Payton, 910123576Ethyl, husband
031875767Floy, 651103212JULIE, niece
032110417Tella, 695423310Otha, wife
032270639Hoy, 470911314JEMMA, nephew
032270639Hoy, 797503859LORRAINE, husband
032281245Estie, 046463193HEATHER, mother
032281245Estie, 098392998Serena, niece
032281245Estie, 169385185Will, wife
032281245Estie, 180564330Lenna, grand mother
032281245Estie, 188295801Merritt, wife
032281245Estie, 192597688MARK, sister
032281245Estie, 227840795FRED, mother
032281245Estie, 229073855DYLAN, aunt
032281245Estie, 257783441Bert, aunt
032281245Estie, 336680714Toney, aunt
032281245Estie, 380105117Arizona, aunt
032281245Estie, 391217224Lucretia, grand child
032281245Estie, 441713734DIANA, grand mother
032281245Estie, 592185502Indiana, mother
032281245Estie, 610073426Hermann, aunt
032281245Estie, 632608793Eldora, sister
032281245Estie, 707566550Clarance, aunt
032281245Estie, 718923674GLORIA, aunt
032281245Estie, 747773983Bart, aunt
032281245Estie, 753634539GARETH, wife
032281245Estie, 956604624Ely, aunt
032281245Estie, 999942385Adolf, aunt
032282073Norval, 014082637Adolf, father
032282073Norval, 105979101Hanna, husband
032282073Norval, 144877584Jennette, husband
032282073Norval, 192573008Emilie, husband
032282073Norval, 351141743Lue, husband
032282073Norval, 357357278Eldora, father
032282073Norval, 455709646Emelia, father
032282073Norval, 523976047Vida, husband
032282073Norval, 637542382Orilla, father
032282073Norval, 898013539VIOLET, father
032282073Norval, 997639065ALEXANDRA, father
032309423Boyd, 105979101Hanna, husband
032309423Boyd, 366169646Serena, father
032309423Boyd, 380631346Annetta, father
032309423Boyd, 500162201William, husband
032309423Boyd, 575323992Donnie, husband
032309423Boyd, 577420412ALISON, husband
032309423Boyd, 665058857Harman, father
032309423Boyd, 739627732Gena, husband
032309423Boyd, 741161759FRANCES, father
032309423Boyd, 826779392REBECCA, father
032309423Boyd, 942603957STELLA, father
032309423Boyd, 965944865Mettie, father
032418341Eben, 437524843Leo, husband
032462077Bertrand, 007312267Nola, husband
032817346SYLVIA, 105033540Etta, mother
032817346SYLVIA, 888608702Henery, wife
033051020Loretta, 606331015Lavina, mother
033051020Loretta, 892767617Wilford, wife
033179436Ole, 115247549Beulah, husband
033668480Ola, 018664557Bulah, grand child
033668480Ola, 466990853Magdalena, mother
033668480Ola, 772954485Fritz, wife
033668480Ola, 847643285Arminta, mother
033765033Olga, 027808704Gideon, mother
033765033Olga, 356595075Crawford, wife
033765033Olga, 540430602JENNA, mother
033765033Olga, 596426109GLADYS, mother
033898361Forest, 959410724Rosalie, husband
033912421Otto, 566610866Elmire, husband
033912421Otto, 695207123Amalia, grand child
033912421Otto, 864576904Dorcas, nephew
033912421Otto, 908084614Mae, nephew
034317803Jeannette, 171273582Albina, mother
034317803Jeannette, 386729169TRACY, mother
034317803Jeannette, 562667479Sandy, wife
034317803Jeannette, 666388092HARRIET, mother
034329672Marcia, 012675457Leander, aunt
034329672Marcia, 063507409THELMA, grand mother
034329672Marcia, 108492978Benjaman, mother
034329672Marcia, 151755084Buck, aunt
034329672Marcia, 192449069PAULA, mother
034329672Marcia, 555123283Lucius, wife
034329672Marcia, 587515403Miles, wife
034329672Marcia, 643312217Bena, mother
034329672Marcia, 680496072Math, aunt
034329672Marcia, 755747096ANTONY, sister
034329672Marcia, 868692033Tobias, aunt
034329672Marcia, 935095012CRAIG, aunt
034329672Marcia, 991661550Wilburn, aunt
034516470Dessa, 768580033Wiley, wife
034516470Dessa, 778119613Sannie, mother
034718285Abby, 294789162Lillie, sister
034784331Anastasia, 017150972Alvia, wife
034784331Anastasia, 090632256Edyth, aunt
034784331Anastasia, 123743339Vannie, grand mother
034784331Anastasia, 167080590Romeo, mother
034784331Anastasia, 175376894PEGGY, mother
034784331Anastasia, 180805119Elmo, wife
034784331Anastasia, 252768687Ephriam, aunt
034784331Anastasia, 284538681Florance, grand mother
034784331Anastasia, 344848549Irma, aunt
034784331Anastasia, 444128490ISABELLA, aunt
034784331Anastasia, 476434313Robert, mother
034784331Anastasia, 584391434Mathilda, grand mother
034784331Anastasia, 609158891FREDA, sister
034784331Anastasia, 619301633Luella, mother
034784331Anastasia, 840618588Mozella, aunt
034784331Anastasia, 850584688Lewie, mother
034784331Anastasia, 898722748Oda, wife
034784331Anastasia, 987722624Gustavus, wife
034828344Ernestine, 064302659Maryann, brother
034828344Ernestine, 228789221Emeline, sister
035204182WENDY, 880757805Yee, wife
035431057Ina, 019983869Larkin, mother
035431057Ina, 482809735Lloyd, wife
035774854ELLIE, 496323035Roderick, wife
035802678MITCHELL, 538363507Ila, husband
035837296Onie, 571993219Earnest, wife
035868947MONICA, 261610994Osa, sister
035868947MONICA, 354674363STEPHANIE, sister
035868947MONICA, 554749190Orie, sister
035868947MONICA, 619210635Malcom, sister
035868947MONICA, 726654435HILDA, sister
035868947MONICA, 852215682Paralee, sister
035899362Queen, 147939094HAYLEY, mother
035899362Queen, 464347511CHRISTIAN, mother
035899362Queen, 472503441Ona, niece
035899362Queen, 504376759BILLY, wife
035899362Queen, 695207123Amalia, grand child
035899459Moroni, 592415840Corine, husband
035899459Moroni, 695207123Amalia, grand child
035933579Anna, 244476027Minta, brother
035933579Anna, 675883978Mitchel, brother
035933579Anna, 863887758BERTRAM, brother
035933579Anna, 905124333Emilia, brother
035933579Anna, 936559660Tessie, brother
036075864Letty, 344017893OWEN, brother
036075864Letty, 349175640Hardie, sister
036075864Letty, 811830619JEMMA, sister
036235110Ena, 135208413Cherry, mother
036235110Ena, 172206306SOPHIE, grand child
036235110Ena, 409954798Creed, wife
036235110Ena, 695752227Ettie, grand child
036235110Ena, 732802013Ruthie, niece
036355900PERCIVAL, 036715567MOHAMMAD, sister
036355900PERCIVAL, 176724597SAMANTHA, brother
036355900PERCIVAL, 592886039Classie, brother
036682417Nova, 172206306SOPHIE, grand child
036682417Nova, 327418216Ila, husband
036682417Nova, 448877069Izora, nephew
036715567MOHAMMAD, 036355900PERCIVAL, brother
036715567MOHAMMAD, 314682479Clarissa, brother
036715567MOHAMMAD, 720560519Ezra, brother
036715567MOHAMMAD, 807380206Roxie, brother
036715567MOHAMMAD, 953854490Hermon, brother
036870520GABRIELLE, 027311739Isadora, grand mother
036870520GABRIELLE, 386300824Corinne, grand mother
036870520GABRIELLE, 394729584Martina, sister
036870520GABRIELLE, 402288509JENNY, aunt
036870520GABRIELLE, 570284041Foster, aunt
036870520GABRIELLE, 680475137RACHAEL, aunt
036870520GABRIELLE, 738690562Orrin, wife
036870520GABRIELLE, 744775366Algie, mother
036873528Philo, 057186231HEIDI, husband
037372554Ishmael, 674904501Mai, husband
037793021Elda, 793838199Lige, wife
037834208Jesus, 009601444Cora, brother
037834208Jesus, 262909005Juliet, brother
037834208Jesus, 383400233Emeline, brother
037834208Jesus, 758679286Eugenia, nephew
037963223Maudie, 337654921Lissie, mother
037963223Maudie, 723446419LILY, mother
038130182Arrie, 102910811Andy, mother
038130182Arrie, 155955824Aden, mother
038130182Arrie, 350680173Jessee, wife
038130182Arrie, 710938399RAYMOND, mother
040048995Rollin, 508155871MARC, wife
040431109TERESA, 172206306SOPHIE, grand child
040431109TERESA, 468606625Merle, wife
040431109TERESA, 986502051Callie, niece
040543002Emile, 705455541Philo, wife
040543002Emile, 928070569Thurman, mother
040973970Priscilla, 672743766Nat, wife
040973970Priscilla, 916399157Lonnie, mother
041294095Starling, 018664557Bulah, grand child
041294095Starling, 332253734Emma, nephew
041329205STEVEN, 172206306SOPHIE, grand child
041329205STEVEN, 396268249RITA, nephew
041329205STEVEN, 996339415Bird, husband
041649524JAKE, 079188627Nelia, father
041649524JAKE, 597262875Celina, father
041649524JAKE, 654707975YASMIN, nephew
041649524JAKE, 695207123Amalia, grand child
041649524JAKE, 703446488IDA, husband
041839972Kit, 286202434Jennie, husband
042185209Uriah, 079712082Green, nephew
042185209Uriah, 110466628JANET, brother
042185209Uriah, 270860378Godfrey, brother
042185209Uriah, 311833989HOLLY, nephew
042185209Uriah, 352615426Mac, brother
042185209Uriah, 394435116Clarinda, brother
042185209Uriah, 859703911Eddie, brother
042185209Uriah, 950504449Letta, brother
042387383MARC, 246745184AMY, father
042387383MARC, 735528228Zella, husband
042814083Velma, 634209072Omar, wife
042814083Velma, 695207123Amalia, grand child
042814083Velma, 766032164Abbott, niece
043093744Algie, 613097007Leopold, husband
043193815Leda, 542262631EDGAR, wife
043239383Sabra, 565608317STANLEY, wife
